Avgmemreal,forecast
0.5770549140881092,0.562220389031615
0.5786133304905918,0.5654324969465574
0.5785075997815352,0.5631238285697109
0.5825702097526313,0.566676109299684
0.5910606994466299,0.5587905105150737
0.567300497492272,0.5631646217887271
0.5531392851511621,0.5775136393972227
0.5474882894960187,0.5510231768707816
0.5277715512832766,0.5522765879339127
0.5544838676299313,0.549511723190386
0.5531948280126364,0.5605125514902912
0.5592942824595619,0.5601211015389591
0.5606662182396416,0.5578894827772949
0.5648291533370271,0.5562143818650993
0.5573031690880859,0.5527575849649579
0.5579828477617212,0.5458938948885244
0.5662441323254677,0.5503232619223717
0.560816841854435,0.5562806909025952
0.5541126681872217,0.5411894372413755
0.5341332515998454,0.546520413451249
0.5287213008112284,0.5544616306697234
0.5269896139274794,0.5455271385224691
0.5200926819366605,0.5571684482864965
0.5305314758566815,0.5565872653937277
0.5162100127860065,0.5507587990348969
0.5083896315856498,0.566195133895348
0.5154544013751643,0.5481691197544631
0.4862130854344914,0.5477463757046105
0.4606941459239532,0.5373411222451563
0.4319264570684238,0.5537421294046279
0.4266447820979976,0.5633677061747615
0.4326026839721588,0.4205218483021714
0.4768747464050089,0.4180985416561307
0.448210897343768,0.41149016169408903
0.4222362889497275,0.4174372833734196
0.403099581521178,0.42599564624701936
0.3888052618879318,0.4180666483328643
0.3710081698319511,0.4239625806931348
0.3938777107987197,0.4305433209017857
0.3925929201662531,0.4272631086603554
0.3946075598275189,0.4243159819264605
0.4085666778870957,0.4290805548416816
0.4113180119795281,0.4311258261692557
0.4132981714714351,0.41485774977991113
0.4168627885699681,0.41356260294047686
0.4271279903759409,0.418401133310922
0.4239216348110753,0.41409584387273124
0.4143095724508082,0.41633299196871065
0.416380204987058,0.4111732583791283
0.4212117961401412,0.4177014592603428
0.4245593760450432,0.42488426600604434
0.4165399452906907,0.41768187823094133
0.4059197386636785,0.4173937465088302
0.4031027202427867,0.4224797992246209
0.3988297509683102,0.4211564888165825
0.392406972364783,0.39428369453081447
0.3962915218913074,0.40221514620114757
0.3916551355333504,0.40399377503264755
0.391674842345917,0.39703038534493595
0.3919992904358835,0.39876396892444466
0.4186012713666712,0.40942379946129526
0.4183127614136351,0.40274104473328376
0.4176530373210503,0.4082270801913382
0.4507728184188633,0.40635035043426315
0.4487646830292006,0.4137321875456369
0.4524199295122148,0.40708687858321474
0.4459668156210817,0.4049194487688939
0.4353419257858068,0.44723946002056036
0.4351979897428045,0.45218843963736
0.4279788138508582,0.4500706653741351
0.4374577650204332,0.44893668534167996
0.4596735053240221,0.452452101094042
0.4569724593595469,0.45255460703245837
0.4655699631282341,0.4479187271538868
0.4624604816134375,0.44651530820565827
0.4547386962360192,0.44841410312399127
0.4635709311302042,0.44906288209786094
0.4708713346927988,0.4460435752243413
0.4662192675405445,0.44596784225924574
0.4884953691226775,0.46706860225481567
0.4782856639892558,0.46602826094850175
0.5791156888177715,0.46904919299163783
0.5627546535898553,0.46220079778877965
0.5770635438683618,0.47100730235802396
0.570343158162331,0.4663588585844302
0.5606737428100006,0.4571119424497118
0.5545011665551463,0.46368476650333634
0.5643989222122774,0.4667990086078163
0.5466130594658727,0.4658030563371495
0.5558480556300458,0.4604047010905761
0.5609388739533989,0.44980999248839326
0.5716795382852438,0.5576103414335072
0.5518091893224275,0.5520163230551989
0.542880663879679,0.5433341996065214
0.5469986215606757,0.5498318640797228
0.5367316126692747,0.5392026499943361
0.5231323525230176,0.5380585879073004
0.5050162695617275,0.5516623791633146
0.50822625655215,0.5379940023968283
0.5118080214663023,0.5342774397116731
0.5230482496640283,0.5361243401493929
0.517377705513052,0.5362090840313646
0.4990515804447876,0.5355605186518694
0.5051880600836205,0.49729448352189803
0.5279858527935926,0.49639029860939754
0.5300368120289494,0.49971365707910076
0.5184527328215041,0.5025282063659963
0.5003806056043865,0.49679465120849686
0.4772711201634729,0.49566725871474054
0.4780016840802922,0.4965919774431097
0.4807001483673326,0.5016363990780627
0.476723227269586,0.49635761763336134
0.4836466287848642,0.4862558627360121
0.4586421628387839,0.4868423131265082
0.4502922593783527,0.4926880847726727
0.4380805518854697,0.45226931744115384
0.4213646024324924,0.4414130013918269
0.4022662935124884,0.44471601356492296
0.3944192450110026,0.4449514768397021
0.3799433885198202,0.43974169719049305
0.3963706780381722,0.4447118092398517
0.3910954048405985,0.43918625148594465
0.3846181987602591,0.4446990543879818
0.3978573302570953,0.4395726476427579
0.4246473540606363,0.4319757960613706
0.421587694138882,0.4387403106798016
0.4343732063454085,0.44093013472763265
0.4305389788182894,0.4339979280814709
0.434371352172838,0.43798013447119577
0.4380312512869367,0.4413342800109805
0.4482522790753557,0.43721537088810214
0.4448066062990426,0.43108474419810455
0.4608900042004744,0.44336389350987626
0.4825185747539839,0.44153886512356183
0.4998094201910087,0.4413974472441623
0.4762258190083994,0.435931222291536
0.4647985692094907,0.4379469613532498
0.4481286500879322,0.4441575573729092
0.4412277240990588,0.43958505061950043
0.4759754399198941,0.4391937210226842
0.4865733779094655,0.4401329065922033
0.4892291705997751,0.43601984358973267
0.4875595670610461,0.43808902122883014
0.4897867209636065,0.4451378423272123
0.4659724368953966,0.439618569497909
0.451256125824193,0.44087003466930974
0.4726499300662396,0.4345252441367213
0.4467214801874803,0.4329849192809048
0.4533402207917652,0.4331704638086173
0.4459190914128414,0.43167641034313403
0.4645655239444411,0.43384339273524475
0.4603744353241755,0.466856907219368
0.4541720950829386,0.4634099653603264
0.46066287799654,0.46419662279878376
0.5254559206180256,0.4551343782684083
0.5075737390388209,0.46024868000761887
0.526287063853017,0.45577720151224776
0.5123752966380808,0.4569198275375842
0.5022066658266102,0.4614331459017799
0.5009348341713349,0.4623793594036114
0.4971519465497057,0.4632877848621554
0.4848958355323464,0.4663001151188564
0.4747808967834423,0.4579523261233329
0.4634170231494804,0.4649127767806894
0.4526805004573124,0.4761121178993489
0.4572020938934325,0.4729653087703468
0.4596272088691086,0.47282936464133823
0.4565075307487696,0.47893652007291965
0.4393120717545469,0.4781597477678231
0.4232743915970047,0.47993511632921265
0.4152879092443687,0.4732144943279658
0.448964105519278,0.4738920215566864
0.4433829949551176,0.4746030082014003
0.4368471005794513,0.4819062599193133
0.4045418904251346,0.4827979060933009
0.3927201393702608,0.4125358094670116
0.3810789032643346,0.41094818331651856
0.3648856262450263,0.41176021486865894
0.3736008899450195,0.41419574878402454
0.3979087352795414,0.41394673489608935
0.3889008120554333,0.41319635962670864
0.4037045201954839,0.4128271873416914
0.4251297911961554,0.4137929572690236
0.421949122891708,0.42019743600129494
0.4283153545847849,0.42284474779480397
0.4159820922665834,0.4240120760945428
0.4118921770240657,0.43449186941824663
0.4320104846904336,0.4146891507554514
0.4656708940546926,0.41768391944946615
0.4718446910702865,0.4231098960132563
0.463944162142228,0.42165498787209305
0.4850028246262335,0.4183138318290871
0.4752020183258121,0.4195043595003306
0.4870826176762818,0.41759552264235805
0.4833625494534273,0.4206887634905389
0.5061505790275895,0.4206290597023957
0.5349947268807931,0.41884474516573894
0.5394577139250198,0.4198654829202064
0.5451644268545546,0.4106059222801797
0.571637724131687,0.5477951580762584
0.558273602029252,0.5430645274546697
0.56415961356414,0.5408633254061748
0.6166407855386864,0.5451954336687909
0.6204247045100706,0.5394558846897695
0.6156413723553564,0.5310543054146917
0.5974441659996261,0.5329447176225166
0.5678822690306913,0.5307214059484486
0.5463210690113529,0.5197487786631874
0.5364370905581293,0.513233605416947
0.5357592195852143,0.5187474244199268
0.5355282138533066,0.5160628810788749
0.5735304910270653,0.5269883686075719
0.5703794440693895,0.5284305489422978
0.5806181794734333,0.5233355150719893
0.6332773026291503,0.5188438264712174
0.6407561104644068,0.5155411770382331
0.6324975341206784,0.5190416887641964
0.6355254880896188,0.5183067172581964
0.6211720656745241,0.5145986856816228
0.6031155748278829,0.5142070336272182
0.5806159163093867,0.5117872384519213
0.57837408597238,0.5209882580137272
0.5733585074311207,0.5091897923919597
0.5570903487065728,0.5677785205211864
0.581713296610944,0.5596757075816237
0.5622187813450132,0.5599285889670472
0.5422955232256987,0.5629636472922979
0.5495927183462193,0.5572378118333543
0.5602803787202066,0.5500529401751056
0.5408876244189098,0.5518330463393096
0.5519673334974278,0.544998942021381
0.5646970738735622,0.5486746391642805
0.646833850111243,0.5318412067359125
0.6412252975456776,0.544169073454349
0.6448158382062692,0.5463183411838604
0.6393661138272391,0.6535223831300637
0.6713234064666207,0.6520007245128636
0.6486677041842779,0.660493989879001
0.6278365029284767,0.650824076730672
0.6468310816119152,0.6531430100939839
0.6054469975487715,0.644486535472953
0.6265948713467635,0.6429375259773251
0.6490281552953814,0.6470645741685946
0.6334694721928282,0.6353987413071821
0.6253872111455172,0.6408036646513355
0.6215439262510138,0.6332414491713354
0.5871315582932641,0.6189272179835347
0.5724929278565107,0.5778661695489458
0.5968165683000648,0.5889380129999764
0.5973044233346632,0.5918143440661665
0.6043244462630117,0.5818081423489115
0.6062100369697472,0.5798892704161867
0.6102510273069153,0.5754046037850331
0.6130165752649115,0.5848837807318554
0.6163897871529056,0.5678285177083167
0.624915329294822,0.5602321704944264
0.6272175988716593,0.5683714803439778
0.6269203533239665,0.5605694305069069
0.6361609709357281,0.5619810459981719
0.6288366940263121,0.6374632536695746
0.6315334317162971,0.6379928399076975
0.6180803379424102,0.6296520358439414
0.6117207273559044,0.6251845870902739
0.6104275983000396,0.6298383115988623
0.5890731121414268,0.6203458075360345
0.5792220979724767,0.6139892607909301
0.5778960082977767,0.6109121998956879
0.5976753744571814,0.6142160999309483
0.5889648990635967,0.6047593436111438
0.5785928651366286,0.607615736107723
0.582678835713407,0.5971095505874966
0.5884820268038715,0.5748435663857883
0.5898062366582881,0.578670716865892
0.5640235983652764,0.5795548176175607
0.5605265351014284,0.5899860956784957
0.5712741889663613,0.5839862167077607
0.5591616588454498,0.5859027201382344
0.565524676231941,0.5900586453754085
0.5648942358461095,0.5769010484679263
0.5707167990239512,0.5757269840796532
0.5653457992983097,0.5804705965745955
0.5630276023610845,0.5810135715403784
0.552855279957309,0.5757099524252305
0.5455703521672897,0.5505123857702168
0.5425820763921534,0.5562988549866118
0.5195699849370876,0.5506109127340121
0.5175311797817939,0.5511231275620421
0.5098955877244287,0.5496015067326976
0.5020902823762612,0.5466918994754203
0.4971450307653103,0.5498049977701828
0.487550078611384,0.5634522752753015
0.4707643927083348,0.5510656525669136
0.4520987161628362,0.5664515542721538
0.4377023907631123,0.5581894397601407
0.4602951728211836,0.5628955604266959
0.4535199901166438,0.45843376749060777
0.4560991736278404,0.45876881017176335
0.4566638198608345,0.45528442447964873
0.4534862193937751,0.45377574483070454
0.4584747902215233,0.4653590795947191
0.4385461010749038,0.4557463073251111
0.4321409935678201,0.4478216989574613
0.4178893822556493,0.4571476382996791
0.4033094160178146,0.4637947245624876
0.3966223506665143,0.4584449386574361
0.3873178340607742,0.45406814935307066
0.3762777286330669,0.46364570013387707
0.3856563001364124,0.37684043271154244
0.3573800738447432,0.3746392032458149
0.3488194992979314,0.37934886367438236
0.3379013609816394,0.369795229904154
0.3337681891037976,0.3805724512923852
0.3336557300829955,0.38253429570437736
0.3219996554995226,0.3865553661444968
0.3099183710147675,0.3819691344394301
0.3026507762371949,0.3926449248008041
0.3058716967868369,0.3933163271661182
0.3091454589230591,0.40004162652646347
0.3124258758340589,0.3969231384148834
0.3397807444695196,0.3157212917613893
0.3422359611866538,0.3133440375148471
0.3408531996074351,0.32048303591095173
0.3328360126941405,0.31198572474128294
0.3276937956819861,0.31499493026488035
0.3428967418327399,0.3293740696802526
0.3295815748778188,0.3344607585510247
0.3088995948384795,0.3425103536906513
0.3207822412482584,0.3439634792858845
0.3244024467210449,0.339463996929311
0.3411433129528148,0.34200315318332
0.3426352090947591,0.34815225338291206
0.3407714076495324,0.3446786327018122
0.3166070529041005,0.34407595191722035
0.3051469343721826,0.3476053100716487
0.3086634486328574,0.3496481972427946
0.300968723084517,0.352130749018591
0.3072592005532753,0.35508897754646696
0.3026142607507119,0.3552873629994267
0.2970858049938725,0.3623129125788985
0.2848164079689898,0.35892165502833395
0.2963072121155243,0.3549667531454437
0.297285709331408,0.3589407791445021
0.3094730048052428,0.3551410056520434
0.3006273982007423,0.3097210800254448
0.2970667366756268,0.3160131094391997
0.3287749135919198,0.3201837174892184
0.3251995664227032,0.3117893929161723
0.320519563352649,0.3209726538604102
0.311873809842034,0.32309359455390024
0.3238455748036585,0.3262337909151239
0.3250602825774508,0.3271645138305468
0.3146014370539839,0.33142534256792666
0.3147994577929562,0.33768296493476074
0.3217169705419213,0.334208669217342
0.3249543031950618,0.3338510840893534
0.3264835523591842,0.3282481472359332
0.3264252402292182,0.32725104474788513
0.3221253015095366,0.3280907905850885
0.3013427349477642,0.32766207194282604
0.3290704636850721,0.3297381850790104
0.3425321161990396,0.3320020533099527
0.3329668732895781,0.33555047931419724
0.3435398102599189,0.3351933199500142
0.3372934433309369,0.3408052526769379
0.3302180342543282,0.3402562143114514
0.328400977561814,0.33532104929394213
0.3158901020476538,0.34269630410990226
0.3190511038430274,0.3141318051362022
0.3213708429998826,0.3098049747403767
0.3251070319100228,0.3145715216285076
0.3296135383446586,0.3167452328179757
0.3297279412233586,0.3109155675397328
0.3133879393550832,0.31127517306139074
0.2986866509363204,0.31459916382395836
0.2894364902362118,0.31726782003124226
0.3231734246582633,0.3183321562868773
0.3579450568967001,0.3224868989323665
0.3507298654194044,0.319970822280893
0.3431008775509753,0.31856956185233287
0.3340817641814063,0.3412580798892546
0.3291098742905645,0.3493750375017889
0.3325668987325172,0.3560132656155707
0.3327630394854529,0.35687806536979183
0.3288923901551508,0.35248746878504
0.3022274850475806,0.3617002910753406
0.2858486812083218,0.36391530509081027
0.2702313073047214,0.3541287329177169
0.2732550323430842,0.3527671695490104
0.2832455705436668,0.3491955629845377
0.2710177536942756,0.3539672985663561
0.2615654155176343,0.36263530784676723
0.2849603162383439,0.2608480616723718
0.310025554246554,0.2675729598444727
0.3212498594434296,0.2685849250901904
0.32554633973372,0.27046881240424553
0.3170975097623832,0.27076317224019963
0.3106869553985219,0.2676813288491875
0.3048690124379943,0.26547233452098795
0.3000144275170254,0.2685262340544513
0.2983863152100659,0.2661668655863486
0.300045630667475,0.2712192311847038
0.3022616925128147,0.2756661241989512
0.3013111911128932,0.2743418064895772
0.3116458325671745,0.30194818919560495
0.2954450867258556,0.3052241114375396
0.2823708934346177,0.2987993419617257
0.3011980324491795,0.3101102124963957
0.3050607466172716,0.3118325813489879
0.2986528351340029,0.2981919390563501
0.3316400676687556,0.30686781215025916
0.3386662572225038,0.3075005630581203
0.3396289802956556,0.3093752544225652
0.3326236971086392,0.31090785941866406
0.3413348065442866,0.31274382528856276
0.3391581670965465,0.31709995209809394
0.3365586793736991,0.343000277196148
0.3590931091254732,0.3428779079408802
0.3546548898363443,0.34350221330752845
0.3465957894908205,0.34377638027868684
0.3400348591133955,0.34547128545123024
0.4016211837118318,0.3413855522983362
0.3995234209737907,0.3465521673558484
0.3951610188855146,0.3539520185309831
0.3933295415865719,0.34506120722073147
0.3930470418402466,0.3529418218685627
0.3843665442074552,0.3511279692249627
0.3601791339034719,0.3495121725774469
0.3823664965350911,0.35900435199756103
0.3800317626634987,0.35958248366763534
0.3838024387940518,0.3614751525875739
0.3641477718562382,0.35506479139937347
0.3992289224719865,0.3643007246707434
0.3825931872433596,0.35707811320592425
0.3929515315848701,0.35963118118597154
0.423408782465224,0.36276464635602496
0.4319692448122261,0.359345591752209
0.4248305483036241,0.36266264215811206
0.419012233043576,0.3704750142179755
0.3847833825524813,0.36214243190895323
0.3897516298259831,0.38218723408398403
0.3756787315791624,0.386537724428145
0.3961489511723098,0.39165465427588436
0.3898880738317636,0.3918548751265153
0.3821417756935485,0.3951732031398975
0.3663296991899519,0.3941784968061096
0.3449288228049469,0.39386854076131617
0.3551477631222056,0.3855876473470635
0.3417436984058129,0.3923525685489292
0.3249951187755663,0.39483127423214776
0.3203307938390616,0.39641553182281647
0.3054113980001616,0.39122670207914084
0.3066120260295957,0.3015461729003325
0.2861049410807424,0.3086883172337854
0.2773632142131484,0.3039132371359779
0.2785168581066483,0.3072409471245905
0.2819703142334842,0.31385198053494845
0.2818161052744348,0.31011582491192746
0.2902151962551646,0.3244290206093158
0.3175792454021185,0.31809183447268263
0.3114881628234302,0.32122859300453627
0.3084264041520492,0.32078811766659954
0.3048744505334717,0.3219718449514876
0.3009983372385128,0.32676072057271593
0.3019664922044008,0.2998635448067931
0.3152785268498212,0.3012816071304788
0.3337296456689118,0.30558176861605607
0.3869649693009597,0.3110667634789927
0.3850347088799528,0.314573270812018
0.3647181414699116,0.3201303329287368
0.4238773009951367,0.3217640171751186
0.4424481685636297,0.32441461575589137
0.4748121908416636,0.3260005413688291
0.4706953983646276,0.3244405858369773
0.4643016631458012,0.32705311578021146
0.4619581806526979,0.3298386383546038
0.4524539812144716,0.4625489359459102
0.427682742778909,0.46585020743766054
0.41500855972818,0.46403969808757406
0.4110649013965493,0.46023960534510344
0.4113392170153911,0.4563968313385209
0.4159140099715623,0.4586569374780275
0.4087083273729804,0.4580387613995511
0.3967849808578162,0.45183146319611833
0.4037701197426532,0.44772141017389844
0.405551871595768,0.44783271140715974
0.4134154857104616,0.44653879694990023
0.4060265486950614,0.44973523516438324
0.3906808139569328,0.40929838051454354
0.3962338972014225,0.40177407386312514
0.4011797582756692,0.41355998402675953
0.4317173104136119,0.4105100390484072
0.4617530018142199,0.40970200484658537
0.4524045781125463,0.41410055098554666
0.4954258467583459,0.41348576742407905
0.5445758795171285,0.4216074615973397
0.5502383977773393,0.4212268462784773
0.5354111358128644,0.4179145289100086
0.5410169065429893,0.41910381076071607
0.5437765156267305,0.4303526192455143
0.5356169358908345,0.5427166840295806
0.5299009949341094,0.5462958813442244
0.5320755807654645,0.5483005517358212
0.5877967324602602,0.5506656168156049
0.5787509147794798,0.550520293861693
0.5824532176788653,0.5525800437357068
0.5870640306312562,0.5495377850518809
0.609095733043145,0.5422575918098068
0.580145031859965,0.5396418566083255
0.5800291067336509,0.5383982409781253
0.5665208515361693,0.5349278604488148
0.5688391117075027,0.5324670216724563
0.5572500610187767,0.5661654535521322
0.5900978903165601,0.5601801643487405
0.5804999663045647,0.5558287989414165
0.5491422108204655,0.5448541317490131
0.5034607409616894,0.5543580281018061
0.4925040494571079,0.5509575623567495
0.4895600522490504,0.5463379316623423
0.4900476322496159,0.5438265944069736
0.4799229451921989,0.5452661845573423
0.4687820845961093,0.5343717575279143
0.4865985540687916,0.5383205523972269
0.5051957365747879,0.5325239342036486
0.5227494356723306,0.50865405386717
0.5066771463072826,0.5016476917015846
0.4782460802944342,0.5001501821250051
0.4441483079463553,0.5125823447669285
0.4348749020253794,0.5078115488789162
0.4302925244951724,0.509172849873692
0.4303270040303581,0.5166160023641471
0.4086997201767396,0.5100971045019668
0.4095356174608978,0.5058062029908648
0.4060723313318584,0.5076234250732767
0.3984163134277439,0.5078078251430155
0.4028774903528943,0.5019760595277841
0.4077920874859645,0.40201093800176796
0.4053692216875833,0.40233842280126547
0.3963519473286414,0.39602332451744066
0.3979876454300688,0.4020157814061694
0.3824604893821111,0.3864871647870021
0.3645933785203575,0.3927141693064523
0.3496767711287413,0.39053070362458103
0.3285786471074816,0.38775901329397294
0.3502044681814447,0.3934570268042702
0.3514058225653451,0.40231641187902295
0.3473496993225244,0.3905246778842401
0.3510158341843017,0.39247776332183065
0.3526033940953484,0.35123881273694646
0.3640915044843876,0.3568987575762251
0.3818131630009559,0.3568574259219087
0.3733107180446717,0.3619563648872388
0.3755732346884808,0.3646035986664882
0.3740923319108613,0.37207580667348106
0.3732939026799483,0.37221559788165404
0.3728503562021036,0.36711777689001757
0.3628165441026358,0.3781347346320001
0.3436768657388382,0.37488426227106103
0.339605012598222,0.37770059374302023
0.3230620568104336,0.3879549710606466
0.3368308375204735,0.32640264184980056
0.3252454862605373,0.32291442353421157
0.3228817856922053,0.32330177228807655
0.3336819817327767,0.3285448365902915
0.3400884848584051,0.33540456372526445
0.3844564132689902,0.33356631409675785
0.3863532192316779,0.33215334519844353
0.4098388681753978,0.33199372174836955
0.4034547768994915,0.3432244891879956
0.4049636617169141,0.3479442011976521
0.4080247053144433,0.35262255612142146
0.39856369222695,0.3410778684942422
0.3935365055557442,0.39632590397079814
0.402175521512618,0.39251665267628594
0.3887613200127809,0.3915523170623684
0.379030485553645,0.3949381916053504
0.4215825675829007,0.3919747433297842
0.4247259472899742,0.3963578480187841
0.4172885909263983,0.4090403382051283
0.4154230004755621,0.4066413274170918
0.4204509546473103,0.40327613285158187
0.4268222432461238,0.40663748379273434
0.4288982424016052,0.40489946522644776
0.421930839432499,0.41905496955871946
0.4738508168171443,0.42802030897115134
0.4672049344518997,0.4228954135180912
0.4670963438984783,0.43404797888657476
0.4616777965186472,0.4370347034614867
0.4477171164981687,0.43395492452649176
0.4443476894551026,0.4376046601147633
0.4433170864017847,0.4393263605901782
0.4407863357724746,0.45038154749443216
0.4373591996830405,0.4510191396373031
0.4315334294706808,0.44157708249586913
0.4198491576689964,0.45121860960314414
0.4160598124157984,0.44869824723075297
0.4318453010618565,0.4089849907294016
0.4277173292896059,0.4166954564209785
0.4255080188544508,0.42181572414381
0.4309666955979482,0.41561467033342525
0.4233754005048624,0.41830494036810156
0.4251616930250835,0.4183995293184641
0.4037630269962841,0.41759293788682783
0.3895514742377516,0.40571887276210616
0.3586843878440738,0.4149939688770478
0.3335508957953593,0.408969256450946
0.3333467496254177,0.42102142216669286
0.3212265489263743,0.41630656204085936
0.3014511563300933,0.3154027358738002
0.2829799024834231,0.3171467675766574
0.2784282806066516,0.307095919479903
0.2494613064271048,0.31577910205702586
0.2484737859962827,0.3219710614034721
0.2671208931536896,0.31152329383229427
0.2815231827230659,0.3163676190677102
0.2688762213683242,0.3182859817656004
0.2649108663047825,0.3170237032188261
0.2650452272716289,0.31228483157957754
0.2614323731444571,0.31736793475876357
0.2606831011084241,0.3184007404174263
0.242949851073323,0.26360142260022773
0.2396044929996775,0.26072702281245147
0.2346607593628691,0.26095392047644195
0.2269125864691291,0.2571365879595703
0.2262959128327169,0.27016525501784333
0.2289281872995045,0.2669066892268174
0.2195901914836444,0.27195548702460537
0.2097284244522142,0.2789702056834408
0.204621420354382,0.28117117409276393
0.1850535740796006,0.28474533138384384
0.1815500321554122,0.2820313866067026
0.1966998047623111,0.2838729717671694
0.1901568434829276,0.1928674489098774
0.1780011748215539,0.19913585587064328
0.1846994686938063,0.20022545735272557
0.1809007020687693,0.19431025576475955
0.1799809062934814,0.19591218494958382
0.1887647178995118,0.20023645198607584
0.1953707571260168,0.20132223311071115
0.1985771120979472,0.20738514037903932
0.1898114043389293,0.21785336401132446
0.1919339682060709,0.22084710272139005
0.185999080135061,0.21387448394169437
0.2464799797554605,0.22207461466503153
0.2512314652835065,0.250398920817435
0.2283649535877485,0.25361657643857033
0.240336143719537,0.25367496776944776
0.2402453082509006,0.2606434220803653
0.2443177269060669,0.2589928893504456
0.2339031821464577,0.2625491169274068
0.2282730457653342,0.2565147239402167
0.2234678933554538,0.2704925598190822
0.2280526948908074,0.27010277324465964
0.2400010702911758,0.2719597419925329
0.2433631019497373,0.27146084939441417
0.2414447792681754,0.2753110888761833
0.2451605797526817,0.24278062816608076
0.2080276408203663,0.24868507242222518
0.2054966410081734,0.2530653081501712
0.2180982816253712,0.2534927078386433
0.22119350360452,0.2583793279796468
0.2195593926515019,0.27355933875660104
0.214103905865192,0.2716513949044853
0.2123500687471407,0.2700601676874842
0.2045290845826949,0.272646453553221
0.2065860414856594,0.27924279466389157
0.2267745573024488,0.2757934987429902
0.2315495848783516,0.28699899684554775
0.2844781265754192,0.23656623053775602
0.2778166097318824,0.2388722424910679
