Avgcpureal,forecast
0.4494664883437476,0.4665485894098185
0.4441796970363931,0.46590467962407967
0.4394582908076481,0.45993716226914066
0.4176213829701409,0.46266392613130514
0.4467911047014459,0.46350043734233876
0.4522295915458628,0.4519725254399294
0.4347625518019358,0.4596233218597584
0.4458305140281343,0.4299435886746055
0.4524130740965849,0.4284750506814296
0.4498331005108384,0.4283124334007601
0.4602446892944383,0.4287789209058035
0.4344630253276322,0.42861733628163196
0.4000777079315809,0.4284826891250202
0.3885551689616776,0.4275018944846488
0.4030611376016508,0.4224365697095033
0.4335133166782043,0.4149160177207224
0.4299822030925724,0.41244908572740313
0.4411710892199637,0.4182137278938908
0.4188450281850323,0.41471953975402576
0.4310926845649678,0.4174427848378762
0.3985448310545121,0.42112248113336226
0.4174344982893152,0.41720526262678437
0.3917148999282583,0.4284539845171231
0.3997449919925463,0.42452719779917003
0.405732290344918,0.42221212848646394
0.396875271334938,0.42970261601716636
0.4086435001346735,0.42765372534710117
0.4290112734616051,0.42924954393596576
0.4319830623793825,0.438145337406877
0.4189628643965994,0.44053928621864813
0.3989217210636894,0.4493704400348792
0.3959735304364924,0.3977311250593064
0.3847460138317629,0.39486140874564446
0.3751199546495105,0.3929965116474557
0.3826814004887796,0.3967824492506721
0.363403132541207,0.3948109250535775
0.3511261504843347,0.4005148614917685
0.354607883034211,0.4014839797324023
0.3434584269536239,0.40188592990486516
0.362968189195934,0.40445931126265533
0.3784469100186552,0.4010617035747142
0.3575393478214456,0.4169378961671427
0.3359172078523352,0.416951387931338
0.3124059986582853,0.3310989918200727
0.3053986531323351,0.333952320565259
0.3210529821511725,0.33278621560828014
0.3081803883633773,0.3383381322994017
0.3141237273686665,0.3403606438741844
0.3299198296668766,0.34095803736052593
0.3403145545634169,0.3447676520433865
0.3385839609715779,0.3485583641299751
0.3627547717836673,0.3439403910255038
0.3653884966455626,0.3493903793946535
0.3307117743068999,0.35372855534193887
0.3135937686013713,0.3627932081861722
0.3086715279066311,0.3121521732093825
0.3006247510537697,0.3110616541069773
0.363373637294536,0.30765590282828165
0.3622557325248756,0.31416858537784365
0.3613956520058707,0.3215990123416819
0.3797779084704732,0.3228990653383242
0.3975811565385125,0.32494309305095065
0.3935206157800538,0.32985522552245966
0.3958951773996103,0.32739061744542547
0.4242081564635876,0.3277479344217177
0.4227171103760624,0.3345229245194727
0.4196117243990599,0.33351893117988446
0.3982727157476768,0.41792983631626063
0.3834365008789835,0.4187647811436164
0.3639165443074509,0.41948696821310727
0.3428738082515996,0.4205646981597983
0.3277656642758398,0.4184661686015716
0.3065753982899515,0.4173398182636803
0.2931944952597068,0.42542988158294626
0.2903903848976128,0.41919214166869445
0.2589712843209321,0.4141542221035852
0.2630549781844088,0.4088401132091013
0.2663515946642785,0.41396266827000366
0.2783654851684949,0.41656320747822895
0.2860687220968361,0.28221636181964405
0.3155648978325054,0.28191576927890316
0.321104269146875,0.2811581577219825
0.3164753705449442,0.2845480528739266
0.3036361818560348,0.2797770213173009
0.3100254462969934,0.27965542755712286
0.3040431901418207,0.2900058758813074
0.3122120968127786,0.29840936466092605
0.3063093014279839,0.2936322149271034
0.3014222970296089,0.2923009781511206
0.3097277396622397,0.29108393398518106
0.4244665223480701,0.29611153607362006
0.4174399986125828,0.4463000183121606
0.4161471725924646,0.4538205251259778
0.4210121967358419,0.4556056854096057
0.4091807899704706,0.4489095648725108
0.4004131105586458,0.4457698736340024
0.399781306972397,0.4497361073819348
0.3975118826148456,0.4393325330840504
0.3948782234119748,0.4468842130910903
0.3964887836797717,0.4456347684214112
0.3880082391729297,0.4341415912244963
0.3881419262415035,0.43219474555118126
0.3915774317011475,0.4291291918452303
0.3906592275927678,0.39029742149211955
0.3881448447887587,0.39208578949591544
0.3870429913633633,0.387368211265396
0.3861253769800405,0.3808983980481549
0.3936902737070648,0.3736457615536917
0.409675321455482,0.38186453458951397
0.3883678544017822,0.37335447190529064
0.3733909821198462,0.36873651387316514
0.3802252342337332,0.37101442536538604
0.3729248789524739,0.37831767572737424
0.3701805879900416,0.37373810927628526
0.4237383299771607,0.37110019170270414
0.41263161316787,0.4349479399588516
0.4037207231221404,0.434021027084589
0.4034180336399344,0.4305182002015777
0.408332150239135,0.4319622245432554
0.4000292723336719,0.4246510438649763
0.3993271426257011,0.4285969592582624
0.4084608710784618,0.4162489616697198
0.402669959633964,0.4301301123022835
0.3929428985556212,0.4354378915206551
0.4581755444571134,0.43375386524100834
0.4261029416040279,0.41917533937941104
0.3806612398228277,0.42594226870818563
0.3995382547450262,0.3708653065034751
0.3930112103181501,0.36513160376470266
0.4216482216888457,0.3670134042289419
0.4089138578881491,0.3537006717571297
0.4303979534351995,0.3618782030697339
0.4257344140048836,0.3684985361914685
0.4044870388115417,0.3508684353560762
0.4004006858953526,0.35016987092735335
0.398714947585882,0.350445753836267
0.3855433877724464,0.35034638955153735
0.4058998862661654,0.3569666846425437
0.3972814676527904,0.34999181706272
0.4072905400021922,0.39743106913640747
0.3931620204399876,0.3966175609091057
0.3854286827655756,0.3969732469116305
0.402838936514822,0.39884496131389996
0.390341729190617,0.3934390607035388
0.3708592777311956,0.390981000429191
0.3523107722396541,0.39966225918201487
0.359267962656813,0.3988538411586352
0.3426667994121046,0.3961013534050646
0.3420119423777918,0.40439947827116396
0.3562710091617708,0.40592183341021754
0.3338646846672569,0.39448885923822313
0.3627561426618252,0.3335503393459628
0.4838277344247825,0.33568436135446234
0.5432497958523361,0.3348327293973878
0.5192636564985105,0.3385180597591221
0.5074578690968323,0.33796451478739387
0.4916295943999191,0.33349171797223426
0.4902816070135066,0.3355922071949292
0.4759749781725321,0.3407862409114962
0.4790067229007747,0.3437022692454688
0.4949705885645057,0.33263166781788833
0.5025021019653062,0.3410439889515429
0.492525666590369,0.3353896724487463
0.4817383098167829,0.48696617077097526
0.4624973431395505,0.47810143773298786
0.4278592768329133,0.47950681794629
0.4222008748615541,0.4783630480064832
0.399317345848271,0.47372474369780976
0.3869390207657324,0.46064797405558155
0.3926448354343591,0.4671137982461155
0.4018525558481367,0.46299385044216224
0.3961979908190345,0.4550074290370455
0.391616403720167,0.45587480457487717
0.3873351172466155,0.4603742916771749
0.4395418768367481,0.4498340240781387
0.436277736872168,0.4486313074857827
0.4334388779791739,0.4564103736357061
0.4291145838327878,0.4566808855227434
0.4465656022058948,0.4556648084862327
0.4483454469663605,0.4499379858656569
0.4188837220856203,0.45487064316713555
0.4228738607556708,0.45224351489313785
0.4543257239001983,0.4506061682207778
0.4424644123078523,0.4525506788416176
0.4505060137480319,0.45575252391496957
0.4368814566301942,0.45584939636102084
0.4267615783765276,0.461835590497351
0.4693985014496427,0.4241049329941279
0.474317417416722,0.420374193663457
0.4573768923537585,0.4202313732784324
0.4398420149455945,0.4194106247770035
0.4417063640096612,0.4216448381704789
0.4247205750810542,0.42303478948722617
0.3984962658739359,0.4176842318546236
0.3705219508936647,0.4080164107020482
0.350425995446874,0.4162623201443848
0.3621872575636374,0.41133949211563536
0.3691017059610759,0.4091339651241231
0.3646116122575578,0.4199609791551346
0.3636706069422526,0.3679719493578387
0.3498653633904361,0.3629168669412203
0.3511477380951919,0.3605585941628428
0.3650350374586883,0.35617934462836365
0.3498979491205959,0.3598178241136127
0.3621452109079855,0.35690607083381715
0.3610699002395664,0.35165971859809075
0.3538807443861259,0.3630210373547443
0.3755040823255408,0.35277788610271554
0.3809362870455569,0.3608289129291758
0.380567955638134,0.3622903398695716
0.3711368916652868,0.3568489953019741
0.3670367671733386,0.3673869682114361
0.3711344575861043,0.37352803834262704
0.3893987281392629,0.3711391557821196
0.3909138892475636,0.37545155673851016
0.3829361314453146,0.38436884952985795
0.3710556854011357,0.3852534345089693
0.3737714382051266,0.38987053177234227
0.3684804810891386,0.38253079110305593
0.3757182780925803,0.38081797063786127
0.3613585062692824,0.38147167109407365
0.3419017690227007,0.3827783150342566
0.3259161811006174,0.38440526808356984
0.3186019658823286,0.32247645221664684
0.3103161129560409,0.31953766238241166
0.2880742285137001,0.3158956592714695
0.2783137820530358,0.30591818029393125
0.3077838709903601,0.3096881165927659
0.2997392979991323,0.30373846070785837
0.3341830552724792,0.30601518431598684
0.3795293692517881,0.3112881758557198
0.3819163170741092,0.31181320503412135
0.3931472629309309,0.31198251686203043
0.3806620962267749,0.3122343064655047
0.3732614462103493,0.3151096847218085
0.3966984738864093,0.37424155781333734
0.4165966678860475,0.3766785535556384
0.3993242337293,0.37866285375436565
0.3989792358523554,0.3808381105938629
0.4045140030476717,0.3804743683585299
0.3993485073242232,0.380425888286651
0.4085903349293515,0.38137521119589096
0.4007073608353767,0.38614671438758735
0.4024222578336962,0.3891161108072798
0.4334895986575912,0.3856818309715056
0.4340998070557142,0.39334431268958236
0.4372018170353464,0.38976360475592314
0.4511129949217206,0.4398662002790497
0.4327559877389453,0.4388955837812129
0.4365502155302329,0.43750823524343535
0.4430524921813376,0.439399593181669
0.4391448926317152,0.43416514605327605
0.4302475468891888,0.4341468319321841
0.4107145572510328,0.438564054299398
0.4004354777964186,0.44225251828731754
0.3879364586786901,0.4306225805733845
0.3789007599900583,0.4240817022004046
0.378514494603136,0.4273269804179172
0.3805486291554821,0.42762693699337034
0.3779594976997287,0.37717842298526855
0.3721755765521536,0.3748051005518224
0.3673066718579518,0.37621815316379265
0.396179374073521,0.3712850352420685
0.3984674583392674,0.37452508982701854
0.3910445138221868,0.3797946617624372
0.3879874666553312,0.3821765797218221
0.3799081694032958,0.37319741810982554
0.3708037872163754,0.37480264354765613
0.3496634262317387,0.37315433278676735
0.3505063725566136,0.38020695583654907
0.3612965876328451,0.38182679965144023
0.360183316122953,0.36231476459248635
0.3773567527589707,0.36484406796606783
0.3860639468307115,0.3649216774484948
0.3820832157682976,0.3633684895543728
0.3839135978230356,0.36585119010954353
0.371142441161117,0.3592318072070325
0.3527673449320151,0.35869117773337655
0.3871767398140079,0.35564600740692004
0.3940061981609345,0.36449875722651004
0.4107672718696591,0.3562633926462369
0.4366019357022702,0.35302168007449675
0.4368694992429416,0.3538060992602049
0.432237284658048,0.43821690045235806
0.4548543854495734,0.43717854565067454
0.4379529538994835,0.43647274528047875
0.4258705999751895,0.43276209430941204
0.4474255988385259,0.43534215108182067
0.4441085705628402,0.42937899203691743
0.4651914498067384,0.4296079405505106
0.4669055004239896,0.4333219632174743
0.4778615479457545,0.42939718962966655
0.475255063949668,0.43593560144334415
0.4836186985053859,0.42500595028396493
0.4479494100047082,0.41989594986469037
0.4427304331230928,0.4392570782628491
0.4328561956543416,0.4405652680428429
0.4347998414654421,0.4394276517699064
0.4511360511616968,0.4373131985412114
0.4483495447517303,0.4337648488188092
0.4467241957422729,0.4325121169455437
0.4629259834187175,0.4346879731303158
0.447069230386856,0.4318772398658751
0.442839744306014,0.4273132390283928
0.4675963517120782,0.43026794847790406
0.4654778886288941,0.4296650997539103
0.4700588520205304,0.42829610072585067
0.5025257281366405,0.4701717961274802
0.5023927793487794,0.46942433523453686
0.4920965699888404,0.46913168495410507
0.5133633962110261,0.4667969362982788
0.51539878738073,0.46823419009990797
0.5031420091669867,0.46575058665686364
0.4887044875753786,0.46236573571792766
0.474232067832072,0.46132037403313697
0.4667553493128127,0.46032947744096653
0.4551030320053228,0.4531751656426654
0.439505835557098,0.4548944013866605
0.4539383832973898,0.45731403463827014
0.4635517360742655,0.4517647508679998
0.4514349791430198,0.4495190411724801
0.4396820159610197,0.449976024162114
0.4337963901370214,0.45200243619771974
0.4592074309148074,0.44659200776199354
0.4446454782459553,0.44773836106386644
0.4595977426002503,0.44913313114746484
0.4848528507890512,0.44256271799607105
0.4913708277135877,0.4451398439291392
0.5023585768353649,0.4376464462359904
0.49693730049128,0.4434411275757095
0.5049147671441367,0.4399789476450574
0.5023413037895221,0.5053823535611486
0.5156353831715625,0.5041149887192456
0.5382728811886702,0.5014591145695968
0.5316770932878245,0.5006863964104268
0.5298337419416701,0.5031284833971154
0.5316864052843333,0.4977952432666204
0.5230099302657621,0.49870260002137706
0.5171104736977693,0.4980259020746791
0.510982695030587,0.49359235556268743
0.4990435575529078,0.4943724899171297
0.4809626218405465,0.49063510189431725
0.5280320658279836,0.4866419786051035
0.5063629055417368,0.5314251169066794
0.4993524606535733,0.5299654769128912
0.4924355247717122,0.5219890912836084
0.4828377819004901,0.5199850002342254
0.4665749270040974,0.5153057231338947
0.4590562975994285,0.508529092903687
0.4529168372752996,0.5068055529308898
0.4340067208003463,0.5034509702306853
0.4236569891929533,0.5012740105137339
0.4142982027129197,0.49648693946593314
0.4056296587163807,0.48699057950700186
0.3915208599770982,0.491243429168724
0.383918916960896,0.38743043927169657
0.383088204690043,0.3853526579346661
0.3632393989836284,0.3840752337087337
0.3500417072860324,0.3786122130553763
0.3507526294836356,0.38260220575266324
0.3541800033381026,0.38572197233802114
0.3530754378435646,0.38169533455855637
0.3514657732425011,0.38096324937428067
0.3444113328220501,0.38297886430682093
0.33591536880528,0.38795051985110224
0.3372119789063668,0.38973392579860866
0.3364046574853343,0.3945905721006283
0.3475189418628527,0.33870165757704845
0.3476896998840356,0.34076311617404237
0.3445584782012052,0.345065851278778
0.3378364059254433,0.33963055753894467
0.3237806482532366,0.3413200847154054
0.3105552127332162,0.34589171065718755
0.2978177759428224,0.34888341084368846
0.2964892862477283,0.3545728156208506
0.3004516685717602,0.3557799958225231
0.2944412859437938,0.35909414595395683
0.3051295834954189,0.3512853522341799
0.3375997482252538,0.35504538802237084
0.3290623165962513,0.3424328736093756
0.3121456854680676,0.3445199203232741
0.2964925749879283,0.3465177755100502
0.2875777087611969,0.34948433695981235
0.2834100271828548,0.34632156768113176
0.2715452962630167,0.3520300323578684
0.2663136743154576,0.3497146104442799
0.2620377487673683,0.35579735957246533
0.250284465365551,0.35502375082088616
0.2446943941048146,0.3555445852449516
0.2458102361022096,0.35434607509415145
0.2446302466169032,0.35075802635114744
0.2447794048761264,0.2452719463354432
0.2440117251892085,0.24905416273217357
0.2375366003966589,0.25134445585637266
0.2441262125339236,0.2529060869890502
0.2463975877588096,0.25539909789147136
0.2432916259456791,0.25553000702472084
0.234045029069197,0.25842849327117745
0.2335783485594461,0.2571628340734632
0.2338705442227549,0.2657013466797663
0.2392377320659356,0.27284677634811305
0.2461283415739296,0.2751081677659137
0.2529030331488913,0.2758954527946153
0.2558734828728459,0.25725991408181725
0.2527166922529671,0.25777497362605506
0.2424155077267423,0.2615953705652745
0.2231899059265735,0.2628241660492958
0.2869952271112054,0.26285538901281547
0.2961552328897809,0.2647187888432965
0.2937470610955159,0.263576461235057
0.2984231708076856,0.2679974387205297
0.3001434184176157,0.2762074230863317
0.2993714630751561,0.2727252033062733
0.3002203667039166,0.2740797261212258
0.293259720162457,0.2785653138166321
0.2998314410867585,0.2935217884774621
0.2954643461291703,0.2919143297602259
0.2949197303672706,0.2972860967800073
0.3079927606060425,0.29922936153694635
0.3278437625434516,0.29659088210140694
0.3273494217322548,0.29998501064294164
0.315589529840302,0.3000197502960197
0.2970945624689386,0.2991799647254538
0.2940833550422487,0.30549799550596574
0.3090701879919767,0.3076172296917833
0.308607028807375,0.3129294254058457
0.305064468820828,0.30587283294201106
0.2978623829849152,0.3033452263004075
0.3037564446114847,0.30650182723757463
0.3045106960100375,0.3063123195308042
0.3847890062038605,0.30440193027538304
0.3766168146005186,0.304002103646441
0.3437806942095597,0.3054692108328896
0.3153618647276287,0.3077632636315428
0.2975300368807813,0.3064630477603473
0.3142093565170915,0.3057578640604909
0.3136633517534227,0.3063191943094493
0.2898592743157419,0.3077672199095949
0.299414269572139,0.30970387169419544
0.4052133309208133,0.29635379662991596
0.4855383136113017,0.2931776910537834
0.5370796283220917,0.29244008031106344
0.5660735544071921,0.29236099068342897
0.5595255407038205,0.29321601561854627
0.551850448494671,0.291930008256833
0.5429275236514709,0.2842311191188616
0.529609698287154,0.28630767297868914
0.516262673451444,0.28898030458994056
0.5048963770649609,0.27985579092972274
0.4916872058400974,0.2847728222544427
0.474596115401093,0.28785602196283333
0.4714520157918596,0.46610288599002225
0.4412380285194711,0.45660327847427
0.4257344608843825,0.4564100419152036
0.4249325618185233,0.44849262233331144
0.4655457210678083,0.4473427439545089
0.4644962706880953,0.4329963287869171
0.485338217869807,0.4355531909843892
0.4888797540733941,0.42905743242195815
0.4890130190679687,0.4164723727836955
0.485719369006962,0.41861391233807715
0.4886995978188611,0.4200015319516939
0.485469578241281,0.4090412209492613
0.474413366400963,0.4846389999261714
0.4825364077620051,0.48560215953421726
0.4881050275323046,0.4812115979276564
0.4759312531647195,0.48148394607932776
0.466203820462484,0.4747431405205174
0.4857831453624176,0.4648904160887672
0.4894410414402381,0.47554077980205206
0.4835307586058056,0.47098794928887056
0.4753346365688669,0.4643427943024911
0.4756235409113575,0.4700024113263206
0.4767702380751885,0.46394877626958186
0.4696419327063373,0.465830577267122
0.490814902078426,0.4674293882924718
0.4844587542057049,0.4687977738580366
0.4914034211880755,0.46433933668131366
0.4763462349328892,0.45698324283400077
0.4890430052085394,0.46438350866465267
0.4778481786812981,0.44760462539252543
0.461728865514623,0.4474848515136426
0.450916991803683,0.4452315159921426
0.4433703779731455,0.44350329211206035
0.4343075824098106,0.44155785685592597
0.4193093978734189,0.43694621276776235
0.3990687446731513,0.43355314945876666
0.3882467132065145,0.3904865644279223
0.3850302613748027,0.38668102422529443
0.4031893860127734,0.38564381902135786
0.3938801840130412,0.3811771337176222
0.436684369524443,0.380306778460826
0.4194087514399526,0.3785637790654208
0.397381040097662,0.37476959982304053
0.4031571974682688,0.37008629331399717
0.4018355035899009,0.3768080000798946
0.3886420599129416,0.3730759902055007
0.3834646127045987,0.3823437203502751
0.3749486420661284,0.3727708417275819
0.3693810207626078,0.3713484825136362
0.3601334562030911,0.3747981268468803
0.3500496747687002,0.3762995400369013
0.3607966790892276,0.38702668436425247
0.3658387714594185,0.3775000884564467
0.3690515083924728,0.38082120584478
0.3639447450712636,0.38866612312949583
0.3718364599147769,0.38795552826219515
0.3815273341974198,0.3812285913241284
0.3765661857711935,0.386573341999012
0.375597954223788,0.37519550524858625
0.3714304378079339,0.3799393178522896
0.387768088935785,0.3681435115236559
0.3887519813187444,0.36828215818168986
0.3989161127884401,0.37061827590043517
0.4206778755524251,0.36887437525177286
0.4131633283096186,0.36711916829884983
0.3984368695208015,0.3715003075966778
0.3971910633227833,0.37250463300482695
0.3880349559303523,0.3788139131002202
0.3964355031947491,0.3772732529489995
0.3961100793398306,0.3750179867212142
0.3833681427394738,0.3713347640448556
0.3778795673884078,0.3832122123701074
0.3981704024338045,0.3766307624041819
0.3804635887183252,0.3802417775492434
0.3700196361317986,0.383831413269902
0.3615276240557394,0.38390144562001344
0.3572166153565962,0.38264625530687757
0.3581412511296024,0.3832860166716792
0.3564987476945511,0.3783089767687151
0.3465360830898938,0.37583985071168924
0.3353150848205917,0.3839639208506479
0.3291178653165924,0.38987994674039517
0.333051483368162,0.39845080775398034
0.3364657646537499,0.3971213580254793
0.3340419062688865,0.34044088612985224
0.3828756651615904,0.3443826022650008
0.3811530408489112,0.35004816742753003
0.3722374241784805,0.34703325642013116
0.3483301118423419,0.34685109278265663
0.3258784906963969,0.3435704105459483
0.3416066490389063,0.34902508160103396
0.3634181231524932,0.35210088343047913
0.3664112763031226,0.3501639661193734
0.3661630510293142,0.34935844967695173
0.3783023183929128,0.34937567050204327
0.3870730798872133,0.3516995495327812
0.3689102087992214,0.3890407114867585
0.3520479431944935,0.39182039747365977
0.3388078209200931,0.3939422785381234
0.3394875641070932,0.39543334044035255
0.317167019811727,0.40332874052639106
0.3159215694322551,0.39295080517058517
0.3047115456546675,0.3992210434201411
0.3128390187002715,0.40143384006396776
0.3103925762919988,0.39873463743624965
0.3294173914078894,0.40053632409783324
0.3375458169344083,0.3909955580522533
0.3415326403200215,0.3905951301399796
0.3377503260473573,0.34430132611592873
0.3353586387201259,0.3461267955962525
0.3531100933575097,0.34692817650187896
0.3479896837489892,0.34375095442446674
0.3172732020600889,0.352390752309958
0.3100273633452516,0.35155198454393205
0.2980073967274549,0.3521767374848434
0.3182269086696169,0.34982099956773893
0.3068042813305756,0.3544280423437603
0.3109203276578519,0.3569654786382672
0.3056620936607028,0.3597006094909375
0.3035546540716768,0.3532815701020809
0.3165581633520148,0.3014215070788909
0.3120724484378029,0.30055337902483015
0.3000902427573798,0.3014606923826554
0.2949012581361369,0.3050445823256681
0.3103097500414163,0.30252644704608395
0.3146632068594299,0.30540222748081924
0.3214970077774015,0.3074287076707763
0.3051170057966941,0.302067513745816
0.309002593417821,0.3041929360351952
0.2994921700950144,0.30099841438210645
0.2904757078590873,0.30123677579501346
0.291644411822925,0.30486864475023057
0.2981789551353998,0.2933601214943366
0.2910837463823166,0.29283914055156735
0.2813691904893657,0.2891172097210819
0.2799066130263875,0.29224344399772784
0.2687406795784732,0.28711588512767267
0.2599281891798799,0.28686755674144104
0.2501257836407594,0.28562142236579974
0.2270716899845018,0.29103609360047344
0.2187788940256646,0.29129824001700266
0.2537975744449073,0.2982133956322571
0.2680806127065855,0.2929148861763639
0.2746909390014072,0.2952834898950289
0.2943124826286342,0.277378604769276
0.3105495495100445,0.2830530366843335
0.3680441099741276,0.2838602521247745
0.355611258545395,0.28639115589329533
0.383694552664889,0.2948834508117413
0.3607828267435264,0.2971942711697307
0.4144937603711096,0.3019437538725771
0.4120566369043378,0.30215511538277756
0.3798678644995803,0.29839816275655967
0.3448153480156273,0.304924322698761
0.3289633228594919,0.3072875655594209
0.3164149043761115,0.3103900469061711
0.3081808854159017,0.31285875425655896
0.291907507480975,0.3088510232578222
0.2819108727199567,0.3033238334447567
0.3029172979204069,0.3023849729252361
0.3207010953866761,0.29665028290870354
0.3823454406790001,0.2922259321089971
0.3845541800878368,0.2919132979939789
0.3947457244444641,0.2910853164734067
0.3864224731480921,0.29117358730623616
0.3908013809999694,0.28875244672542655
0.3866825140764851,0.29556201844166385
0.3759493913497653,0.2928404228559905
0.3690318786846804,0.3747986811083769
0.3845153299490855,0.37388803138158566
0.3683512486395753,0.3728256475991743
0.3377954134063758,0.3677524723970285
0.3476375555659795,0.3662643346057088
0.3581039719401597,0.3651731092216044
0.3366199063359545,0.3631959079881555
0.3367365661502176,0.3641868259862154
0.3416645369068954,0.3661120048781997
0.3335113472913408,0.35797361988459864
0.3395918095264885,0.35890493210372393
0.3336818154474441,0.36768643197640977
0.3602816394048226,0.334678033414397
0.3726885257596487,0.3321504034002391
0.3685968460932008,0.3371421518662775
0.3576315252370586,0.3364878063208449
0.3589375881948436,0.3318307289324133
0.358835032430525,0.3421484597635238
0.3588613162659401,0.3422979253808847
0.3705430921827032,0.34376698583704807
0.3844938044210658,0.34285601646929087
0.3809772501512745,0.33760326646064764
0.3757952895062263,0.33699415603932253
0.3762385573741227,0.3361166516033241
0.3745815097332172,0.3741796614279731
0.4241074471211234,0.3766611486511325
0.4252892780349095,0.374816317425787
0.4208154306805473,0.36955831045625864
0.4125204430650414,0.368437944598839
0.4092045663540142,0.36954618122716715
0.3950929711080265,0.3657825920743044
0.3983979050196496,0.3624960875801881
0.3895303637833748,0.36181374676388334
0.3863785877288379,0.36787786350503277
0.3786813861136494,0.3633812523806273
0.3747672766646565,0.35955674890058303
0.3527239266734482,0.3714697180789311
0.3046019981640661,0.37334534992778445
0.2893090212132924,0.36801926770076543
0.2698098816856317,0.37651879564194357
0.2737907531804958,0.3806548246075404
0.2700252811786181,0.3673275032115081
0.2814636504896027,0.3698989832924444
0.2670551112854376,0.36600743334313124
0.2599240957727239,0.36971930058476
0.2522453073327976,0.36415976505175796
0.2440841607958619,0.35754842854409624
0.236237045034405,0.36258159809052576
0.2310735549514814,0.23585808638491657
0.2313087137569862,0.23576043721814405
0.2261318143055189,0.2356808507362315
0.2197035597793958,0.2370096872845971
0.2263347517420224,0.24227263983462327
0.2275872535429723,0.24443208321522575
0.2196020420262161,0.2496396224519616
0.2202761395662099,0.24997415760437908
0.216885865445206,0.2564286149635707
0.1980286029880601,0.2630883940630481
0.1967047452798496,0.26919927307005
0.2235674921377377,0.2697515090281758
0.2165050040760332,0.22663558769019765
0.2240503955520571,0.23050257321793577
0.2170349122823456,0.23024641376766777
0.2169888968114945,0.23171589767638512
0.2196736437002309,0.23112538622816522
0.2156506307023705,0.2282637729834822
0.2296547917661413,0.23451123975260854
0.2581589814136045,0.23856559963735843
0.2618816547457364,0.2423986867074615
0.3057643204080374,0.23869569129287216
0.3077263842741752,0.2429939097883191
0.3259281930250449,0.24780375941242377
0.334681795741709,0.3354062556508434
0.3178485037980747,0.33610246306164226
0.3201499492891314,0.340894266251514
0.3146629831862747,0.3439528470453711
0.3091393544803917,0.3522896766503473
0.297504993239013,0.348983809978342
0.3253542762119338,0.34010226056186466
0.3205426515133255,0.3545553901312864
0.3215207394564474,0.3487213626925831
0.3161824753153761,0.34572893717520903
0.3106379372822639,0.34737728572684556
0.3221997754584674,0.3438641077534844
0.3409525307751392,0.32406637954249884
0.3368756480915562,0.32501831943233633
0.3368655643920469,0.32666983071694883
0.3564239324768705,0.32507933038029335
0.3657688035429098,0.331019456549122
0.3617373688172923,0.3390948058819801
0.3606022467143595,0.33557256744457437
0.3473363546055776,0.337285451191309
0.3190946795138933,0.33058827682642283
0.3200203963023114,0.33379249342579226
0.3398917394986867,0.33409160985093034
0.3591904146067441,0.3382894491209264
0.3549165306491286,0.3639563917237914
0.3397544048848009,0.3623116587778104
0.3320801341424639,0.36058391522420913
